Nome Instituição,CNPJ Instituição,Município Instituição,UF,Compra,Inserção,Modalidade da Compra,Código BR,Descrição CATMAT,Unidade Fornecimento,Genérico,CNPJ Fornecedor,Fornecedor,CNPJ Fabricante,Fabricante,Qtd Itens Comprados,Preço Unitário,Preço Total
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,272365,"SERTRALINA CLORIDRATO, DOSAGEM:50MG",Comprimido,S,02.814.497/0007-00,Cimed Industria S.A.,02.814.497/0001-07,Cimed Industria S.A.,675000,0.09,60750.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268396,"ATRACÚRIO BESILATO, DOSAGEM:10 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,10.656.587/0001-45,Cirurgica Ms Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,200,15.05,3010.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268970,"NITROGLICERINA, DOSAGEM:5 MG/ML, APLICAÇÃO:INJETÁVEL",Ampola,N,10.656.587/0001-45,Cirurgica Ms Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,150,37.35,5602.5
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,308877,"SEVOFLURANO, FORMA FARMACÊUTICA:LÍQUIDO INALANTE",Frasco,N,10.656.587/0001-45,Cirurgica Ms Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,200,204.49,40898.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267618,"CARBAMAZEPINA, DOSAGEM:200 MG",Comprimido,S,67.729.178/0004-91,Comercial Cirurgica Rioclarense Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,300000,0.169,50700.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,270495,"COLAGENASE, APRESENTAÇÃO:ASSOCIADA COM CLORANFENICOL, CONCENTRAÇÃO:0,6UI + 1%, USO:POMADA",Bisnaga,N,44.734.671/0022-86,Cristalia Produtos Quimicos Farmaceuticos Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,3750,10.96,41100.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,273818,"DIOSMINA, COMPOSIÇÃO:ASSOCIADA À HESPERIDINA, CONCENTRAÇÃO:450MG + 50MG",Comprimido,N,67.729.178/0004-91,Comercial Cirurgica Rioclarense Ltda,02.814.497/0001-07,Cimed Industria S.A.,525000,0.399,209475.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267522,"CLOMIPRAMINA, DOSAGEM:25 MG",Drágea,N,07.640.617/0001-10,Distribuidora Brasil Coml De Produtos Medicos Hospitalares Ltda,00.923.140/0001-31,Ems Sigma Pharma Ltda,150000,0.959,143850.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,448841,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:50 MG/ML + 12,5 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL",Frasco,S,07.640.617/0001-10,Distribuidora Brasil Coml De Produtos Medicos Hospitalares Ltda,57.507.378/0003-65,Ems S/A,3750,13.289,49833.75
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268252,"DIPIRONA SÓDICA, DOSAGEM:500 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,S,76.386.283/0001-13,Dimeva Distribuidora E Importadora Ltda,04.099.395/0001-82,Santisa Laboratorio Farmaceutico S.A,50000,0.87,43500.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,446264,"AMBROXOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACÊUTICA:XAROPE",Frasco,S,41.340.103/0001-88,Eremed Distribuidora De Medicamentos Ltda,06.628.333/0001-46,Farmace - Industria Quimico-Farmaceutica Cearense Ltda,6000,2.619,15714.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268493,"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG",Comprimido,S,41.340.103/0001-88,Eremed Distribuidora De Medicamentos Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,250000,0.089,22250.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Bolsa,N,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,15000,7.3,109500.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Bolsa,N,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,18750,3.41,63937.5
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Bolsa,N,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,15000,3.71,55650.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268236,"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO",Bolsa,N,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,18750,4.78,89625.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,292418,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:2 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Bolsa,N,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,01.571.702/0001-98,Halex Istar Industria Farmaceutica Sa,3000,20.0,60000.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,268352,"BRIMONIDINA TARTARATO, DOSAGEM:2 MG/ML, APRESENTAÇÃO:COLÍRIO",Frasco,N,17.854.549/0001-46,Mais Med Comercio De Produtos Hospitalar Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,8000,3.69,29520.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,294417,"LATANOPROSTA, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACÊUTICA:SOLUÇÃO OFTÁLMICA",Frasco,N,17.854.549/0001-46,Mais Med Comercio De Produtos Hospitalar Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,2250,10.59,23827.5
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,271848,"BIMATOPROSTA, DOSAGEM:0,3 MG/ML, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA",Frasco,N,17.854.549/0001-46,Mais Med Comercio De Produtos Hospitalar Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,4000,15.58,62320.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,272580,"DORZOLAMIDA CLORIDRATO, DOSAGEM:2%, TIPO MEDICAMENTO:SOLUçÃO OFTÁLMICA",Frasco,N,17.854.549/0001-46,Mais Med Comercio De Produtos Hospitalar Ltda,60.665.981/0001-18,Uniao Quimica Farmaceutica Nacional S A,1800,16.55,29790.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,353418,"BRINZOLAMIDA, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO OFTÁLMICA",Frasco,N,65.817.900/0001-71,Aglon Comercio E Representacoes Ltda,56.994.502/0001-30,Novartis Biociencias Sa,225,59.0,13275.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,272580,"DORZOLAMIDA CLORIDRATO, DOSAGEM:2%, TIPO MEDICAMENTO:SOLUçÃO OFTÁLMICA",Frasco,N,15.145.035/0001-96,Riobahiafarma Comercio E Distribuicao De Produtos Medicos E Cosmeticos Ltda,92.265.552/0009-05,Multilab Industria E Comercio De Produtos Farmac Ltda,10200,10.8,110160.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,353418,"BRINZOLAMIDA, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO OFTÁLMICA",Frasco,N,65.817.900/0001-71,Aglon Comercio E Representacoes Ltda,56.994.502/0001-30,Novartis Biociencias Sa,1275,59.0,75225.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,294417,"LATANOPROSTA, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACÊUTICA:SOLUÇÃO OFTÁLMICA",Frasco,N,08.778.201/0001-26,Drogafonte Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,12750,9.89,126097.5
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,272581,"TIMOLOL, CONCENTRAÇÃO:0,5%, INDICAÇÃO:SOLUÇÃO OFTÁLMICA",Frasco,N,15.145.035/0001-96,Riobahiafarma Comercio E Distribuicao De Produtos Medicos E Cosmeticos Ltda,60.665.981/0001-18,Uniao Quimica Farmaceutica Nacional S A,18000,2.21,39780.0
Fundo Municipal De Saude,11.718.406/0001-20,Aracaju,Se,45594,45553.0,Pregão,321234,"POLIMIXINA B, COMPOSIÇÃO:ASSOCIADA COM NEOMICINA E DEXAMETASONA, CONCENTRAÇÃO:6.000 UI + 3,5 MG + 1 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO OFTÁLMICA",Frasco,N,32.421.421/0001-82,Multihosp Comercial De Produtos Hospitalares Ltda,60.665.981/0001-18,Uniao Quimica Farmaceutica Nacional S A,900,25.0,22500.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,270622,"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:6,67MG + 333MG/ML, INDICAÇÃO:SOLUÇÃO ORAL",Frasco,S,51.892.897/0001-46,Jt Medicamentos Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,6000,6.0,36000.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,272379,"VENLAFAXINA, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:75 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",Cápsula,S,11.101.919/0001-98,Jc Produtos Farmaceuticos E Hospitalares Ltda,10.588.595/0010-92,Sanofi Medley Farmaceutica Ltda,375000,0.394,147750.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,448982,"ENOXAPARINA, CONCENTRAÇÃO:100 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS 1:SERINGA PREENCHIDA",Seringa,N,10.656.587/0001-45,Cirurgica Ms Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,2500,16.42,41050.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,292402,"AMINOFILINA, DOSAGEM:24 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,S,36.121.635/0001-94,Cg Hospitalar Distribuidora De Produtos Hospitalares Ltda,06.628.333/0001-46,Farmace - Industria Quimico-Farmaceutica Cearense Ltda,2300,2.98,6854.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,270614,"BENZILPENICILINA, APRESENTAÇÃO:POTÁSSICA, COMPOSIÇÃO:ASSOCIADA À PENICILINA PROCAINADA, DOSAGEM:100.000UI + 300.000UI, USO:INJETÁVEL",Frasco-Ampola,N,10.656.587/0001-45,Cirurgica Ms Ltda,58.430.828/0001-60,Blau Farmaceutica S.A.,4000,6.37,25480.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,315056,"ÁGUA DESTILADA, ASPECTO FÍSICO:BIDESTILADA, ESTÉRIL, APIROGÊNICA",Ampola,N,51.892.897/0001-46,Jt Medicamentos Ltda,01.784.792/0001-03,Equiplex Industria Farmaceutica Ltda -,135000,0.22,29700.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268370,"ACICLOVIR, DOSAGEM:200 MG",Comprimido,N,51.892.897/0001-46,Jt Medicamentos Ltda,02.501.297/0001-02,Pharlab Industria Farmaceutica S.A,50000,0.214,10700.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,386396,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:80 MG + 11,5 MG/ML, FORMA FARMACÊUTICA:PÓ P/ SUSPENSÃO ORAL",Frasco,S,51.892.897/0001-46,Jt Medicamentos Ltda,61.190.096/0001-92,Eurofarma Laboratorios S.A.,3750,18.0,67500.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267517,"ATENOLOL, DOSAGEM:50 MG",Comprimido,S,51.892.897/0001-46,Jt Medicamentos Ltda,30.222.814/0001-31,Vitamedic Industria Farmaceutica Ltda,600000,0.067,40200.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,298454,"DEXCLORFENIRAMINA MALEATO, CONCENTRAÇÃO:0,4 MG/ML, APRESENTAÇÃO FARMACÊUTICA:XAROPE",Frasco,S,51.892.897/0001-46,Jt Medicamentos Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,15000,1.879,28185.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,271089,"AMOXICILINA, CONCENTRAÇÃO:500MG",Cápsula,S,51.892.897/0001-46,Jt Medicamentos Ltda,05.399.786/0001-85,Unichem Farmaceutica Do Brasil Ltda.,150000,0.21,31500.0
Fundo Especial De Saude,03.517.102/0001-77,Campo Grande,Ms,45594,45553.0,Dispensa De Licitação,436345,"NINTEDANIBE, COMPOSIÇÃO:SAL ESILATO, CONCENTRAÇÃO:150 MG",Cápsula,N,10.586.940/0001-68,Oncovit Distribuidora De Medicamentos Ltda,05.035.244/0001-23,Sun Farmaceutica Do Brasil Ltda,720,198.0,142560.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267151,"CETOCONAZOL, DOSAGEM:200 MG",Comprimido,S,51.892.897/0001-46,Jt Medicamentos Ltda,02.501.297/0001-02,Pharlab Industria Farmaceutica S.A,15000,0.31,4650.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,N,51.892.897/0001-46,Jt Medicamentos Ltda,02.501.297/0001-02,Pharlab Industria Farmaceutica S.A,6000,5.859,35154.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267652,"ENALAPRIL MALEATO, DOSAGEM:20 MG",Comprimido,N,51.892.897/0001-46,Jt Medicamentos Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,700000,0.053,37100.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267140,"AZITROMICINA, DOSAGEM:500 MG",Comprimido,N,51.892.897/0001-46,Jt Medicamentos Ltda,02.501.297/0001-02,Pharlab Industria Farmaceutica S.A,80000,0.72,57600.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,266863,"METRONIDAZOL, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,S,51.892.897/0001-46,Jt Medicamentos Ltda,18.324.343/0001-77,Belfar Ltda,60000,0.51,30600.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,376767,"IVERMECTINA, CONCENTRAÇÃO:6 MG",Comprimido,S,51.892.897/0001-46,Jt Medicamentos Ltda,30.222.814/0001-31,Vitamedic Industria Farmaceutica Ltda,7000,0.289,2023.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,273009,"FLUOXETINA, DOSAGEM:20 MG",Cápsula,S,51.892.897/0001-46,Jt Medicamentos Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,700000,0.075,52500.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,268255,"EPINEFRINA, DOSAGEM:1MG/ML, USO:SOLUÇÃO INJETÁVEL",Ampola,N,51.892.897/0001-46,Jt Medicamentos Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,3000,1.239,3717.0
Fundo Municipal De Saude De Sao Gabriel Do Oeste,13.659.627/0001-09,Sao Gabriel Do Oeste,Ms,45594,45553.0,Registro De Preços,267505,"ÁCIDO VALPRÓICO, DOSAGEM:500 MG",Comprimido,N,65.817.900/0001-71,Aglon Comercio E Representacoes Ltda,56.998.701/0001-16,Abbott Laboratorios Do Brasil Ltda,112500,0.56,63000.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,309062,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:CASTANHA DA ÍNDIA (AESCULUS HIPPOCASTANUM L.), CONCENTRAÇÃO:100 MG",Comprimido,N,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,18.324.343/0001-77,Belfar Ltda,134200,0.15,20130.0
Fundo Especial De Saude,03.517.102/0001-77,Campo Grande,Ms,45595,45553.0,Inexigibilidade De Licitação,606824,"TEZEPELUMABE, CONCENTRAÇÃO:110 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS:SERINGA PREENCHIDA",Seringa,N,60.318.797/0001-00,Astrazeneca Do Brasil Ltda.,60.318.797/0001-00,Astrazeneca Do Brasil Ltda.,12,7623.47,91481.64
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,419016,"ONDANSETRONA CLORIDRATO, CONCENTRAÇÃO:4 MG, FORMA FARMACÊUTICA:COMPRIMIDO ORODISPERSÍVEL",Comprimido,N,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,05.044.984/0001-26,Legrand Pharma Industria Farmaceutica Ltda,97500,0.203,19792.5
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,267292,"IMIPRAMINA, PRINCÍPIO ATIVO:CLORIDRATO, DOSAGEM:25 MG",Comprimido,N,44.734.671/0022-86,Cristalia Produtos Quimicos Farmaceuticos Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,721830,0.42,303168.6
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,362721,"BISOPROLOL FUMARATO, CONCENTRAÇAO:10 MG",Comprimido,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,57.507.378/0003-65,Ems S/A,341240,0.3,102372.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,448844,"CETOPROFENO, CONCENTRAÇAO:100 MG, FORMA FARMACEUTICA:PÓ LIÓFILO P/ INJETÁVEL",Frasco-Ampola,S,44.734.671/0022-86,Cristalia Produtos Quimicos Farmaceuticos Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,91650,3.46,317109.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,267281,"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:10 MG/ML, INDICAÇÃO:SOLUÇÃO ORAL",Frasco,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,47420,5.7,270294.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,273266,"NALTREXONA CLORIDRATO, CONCENTRAÇÃO:50 MG",Comprimido,N,44.734.671/0022-86,Cristalia Produtos Quimicos Farmaceuticos Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,205650,3.88,797922.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,267511,"AMINOFILINA, DOSAGEM:100 MG",Comprimido,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,19.570.720/0001-10,Hipolabor Farmaceutica Ltda,363200,0.045,16344.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,268128,"LEVOMEPROMAZINA, DOSAGEM:25 MG",Comprimido,N,44.734.671/0022-86,Cristalia Produtos Quimicos Farmaceuticos Ltda,44.734.671/0001-51,Cristalia Produtos Quimicos Farmaceuticos Ltda,702100,0.43,301903.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,267312,"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:10 MG",Comprimido,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,18.324.343/0001-77,Belfar Ltda,515300,0.05,25765.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,272412,"PROPAFENONA CLORIDRATO, DOSAGEM:300 MG",Comprimido,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,73.856.593/0001-66,"Prati, Donaduzzi & Cia Ltda",547370,0.52,284632.4
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,432679,"ACETILCISTEÍNA, CONCENTRAÇAO:200 MG, FORMA FARMACEUTICA:GRANULADO PARA SOLUÇÃO ORAL",Envelope,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,57.507.378/0003-65,Ems S/A,80800,0.447,36117.6
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,292427,"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",Ampola,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,17.174.657/0001-78,Hypofarma Instituto De Hypodermia E Farmacia Ltda,106124,0.85,90205.4
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,269956,"BROMOPRIDA, DOSAGEM:4 MG/ML, APRESENTAÇÃO:GOTAS",Frasco,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,73.856.593/0001-66,"Prati, Donaduzzi & Cia Ltda",104000,1.99,206960.0
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,449010,"CARBOCISTEÍNA, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACEUTICA:XAROPE",Frasco,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,73.856.593/0001-66,"Prati, Donaduzzi & Cia Ltda",46120,3.84,177100.8
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,292399,"FITOMENADIONA, DOSAGEM:10 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",Ampola,N,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,17.174.657/0001-78,Hypofarma Instituto De Hypodermia E Farmacia Ltda,33050,1.57,51888.5
Consorcio Intermunicipal Do Vale Do Paranapanema,51.501.484/0001-93,Assis,Sp,45595,45601.0,Registro De Preços,271089,"AMOXICILINA, CONCENTRAÇÃO:500MG",Cápsula,S,05.847.630/0001-10,Soma/Sp Produtos Hospitalares Ltda,05.399.786/0001-85,Unichem Farmaceutica Do Brasil Ltda.,2099984,0.2,419996.8
